id,facebook_id,page_name,page_type,degree_centerality,betweenness_centerality,closeness_centrality,community_id
8146,266435183467875,780th Military Intelligence Brigade,government,0.0003746195270428,4.14555605905627e-07,0.2357860935630784,30
8147,129574683753020,Ambassade de France au Kosovo - French Embassy in Kosovo,government,0.0007024116132053,8.834195654021974e-06,0.2255402868815434,21
8148,155401377832299,Discover Tunisia,government,0.0001873097635214,0.0002099413339827,0.2067464735597493,35
8149,185441048157548,AIDSinfo,government,0.001451650667291,4.806698879299651e-06,0.2323914527439339,34
8150,209648912437138,Luleå Data Center,company,0.000140482322641,1.2466581410037424e-06,0.2040558703865155,22
8151,155808214441328,Robert Clark MP,politician,0.0020604073987356,1.5911776114239266e-05,0.2031132766242101,39
8152,201843709861237,Ministério das Cidades,government,0.002247717162257,0.0001545150196119,0.2388565839968533,55
8153,215042440427,Elisabeth Morin-Chartier,politician,0.0047295715289159,0.0016723202080708,0.2525969061966004,46
8154,134590246581400,Parlament Europeu a Barcelona,government,0.0008897213767267,1.5357532700068835e-05,0.2363739650946274,46
8155,381564575243650,Région Auvergne-Rhône-Alpes,government,0.0002341372044017,2.805086106412883e-06,0.2176406203082168,21
8156,1622876441369989,Tarjeta Única,company,4.682744088035589e-05,0.0,0.1468686881891925,33
8157,1509842982624646,Dale Last - Member for Burdekin,politician,0.0006555841723249,4.253481235738749e-06,0.2034922158725558,39
8158,182638081814153,Globo Repórter,tvshow,0.000796066494966,0.0002017514988171,0.2250929163202132,55
8159,114777238691209,Dennis Flydtkjær,politician,0.000140482322641,0.0,0.1738373577402458,42
8160,351377468251533,Agenţia Naţională a Funcţionarilor Publici,government,0.0028096464528213,0.001493141393498,0.2661446981900881,19
8161,1527924584108808,Consulat général de France à Dubaï,government,0.0002341372044017,1.648726887794997e-06,0.2269320890397123,21
8162,211774705524116,The RealReal,company,0.0010770311402481,0.0004216733097236,0.2209297752256593,12
8163,884674988236181,Talent Garden,company,0.0001873097635214,7.720844948276649e-05,0.2203188735487919,46
8164,1400749483515286,Good Morning Britain,tvshow,0.0013111683446499,0.0012449765700326,0.2353341642489814,12
8165,430172170378647,Chupa Chups,company,9.365488176071178e-05,0.0,0.1244992381216234,29
8166,131236847050138,Maryland Conservation History,government,0.0003277920861624,2.4868780251184074e-09,0.2143722629826452,34
8167,1438716693011869,KitKat Colombia,company,0.0001873097635214,0.0001092410062162,0.1836122642434544,33
8168,23637220776,Air New Zealand,company,0.0029501287754624,0.0030664959737889,0.2559169912754276,50
8169,321058778013098,Chiara Di Benedetto,politician,0.002107234839616,8.36343147932451e-06,0.2035678045952018,40
8170,182680128413101,X-BIONIC,company,9.365488176071178e-05,0.0,0.1591469288304624,13
8171,336591383125422,Kirstie,tvshow,4.682744088035589e-05,0.0,0.1975453002874952,12
8172,191806834171315,Triumph,company,9.365488176071178e-05,0.0,0.1558291143629932,12
8173,94797847988,LongHorn Steakhouse,company,0.000140482322641,1.8875163925763484e-06,0.212972265928608,30
8174,221606494625208,Des Racines et Des Ailes,tvshow,,,0.202647979292369,21
8175,353868374653514,Servizio Civile Nazionale - Presidenza del Consiglio dei Ministri,government,4.682744088035589e-05,0.0,0.2065867988194514,40
8176,137417929612735,SM Shoes and Bags,company,0.0001873097635214,0.0001878862400691,0.1762011935476282,23
8177,243991155727808,Ministerio de la Mujer de Paraguay,government,0.0007024116132053,7.043840551797183e-06,0.2218065153010859,28
8178,565131613660406,Hairspray Live,tvshow,0.0009365488176071,0.0002545633055612,0.2083665634215553,12
8179,235002103356870,The Whispers,tvshow,4.682744088035589e-05,0.0,0.1902894696725893,12
8180,336411869732297,Dream Home- Powerhouse,tvshow,9.365488176071178e-05,0.0,0.1508523165958361,11
8181,530256460340682,Stephan Pernkopf,politician,0.000140482322641,5.965175023926071e-05,0.2417243122868546,46
8182,237760959647650,Robert Pittenger,politician,0.0006087567314446,0.0001666978313961,0.2311126197015048,43
8183,826556904070611,Complications,tvshow,0.0003746195270428,0.0001320535989351,0.1994992319781224,12
8184,104209627726,Personal Paraguay,company,9.365488176071178e-05,0.0,0.1911311863080352,28
8185,656576637722071,Salma Zahid,politician,0.0004214469679232,7.40600250719177e-08,0.2116462420994131,58
8186,110256905739738,"India in Dubai - Consulate General of India, Dubai",government,0.0009833762584874,0.0001209953116544,0.2186827839255647,59
8187,230484363730395,Des chiffres et des lettres (Officiel),tvshow,0.0002809646452821,9.264285291523624e-05,0.1612704109097434,21
8188,227713703392,SKYTEAM,company,0.0026223366892999,0.0015716348660776,0.2371473503118832,50
8189,338878382824931,Ruy Carneiro,politician,0.0003746195270428,1.212848796334418e-06,0.2069140168153898,55
8190,163625877003748,GIORDANO,company,0.0012175134628892,0.0018515387364957,0.2298901143874439,31
8191,146264505408997,Consolato Onorario di Germania a Napoli,government,0.0019667525169749,0.0004982820311987,0.2472979814655836,24
8192,356925797850601,Dog Town USA,tvshow,4.682744088035589e-05,0.0,0.1753226486056274,49
8193,237680659619308,Belvita UK & Ireland,company,4.682744088035589e-05,0.0,0.2052769580748604,12
8194,270703003262445,Política e Governos no Facebook,company,0.000140482322641,6.175731321644329e-07,0.2033706543088076,55
8195,246749105380856,Enrique Reina,politician,4.682744088035589e-05,0.0,0.1649645754561139,52
8196,809004655861249,Andy Burnham,politician,0.0002341372044017,1.2067679159107076e-05,0.1782999254074814,36
8197,439052496231941,Ministero delle politiche agricole alimentari e forestali,government,0.0016389604308124,0.0023783271503776,0.2711256983577281,46
8198,285293831544327,Lazada,company,0.0004214469679232,0.0001406071935011,0.2001264762990541,50
8199,188952267820972,Office of the State Minister of Georgia on European and Euro-Atlantic Integration,government,0.0011238585811285,6.726082936727156e-05,0.2441459942845345,17
8200,761049260582146,Град Београд,government,,,0.2258576842274559,46
8201,109190032459007,SRF Eurovision Song Contest,tvshow,0.0008897213767267,0.0001753181319892,0.2179615276417007,50
8202,1530289383890448,嘉義榮民服務處,government,0.0,0.0,0.1729249240004617,16
8203,520731511315986,FlySAA Mozambique,company,,,0.1970463653982758,50
8204,345997035530264,"Emma McBride MP, Federal Member for Dobell",politician,0.0014048232264106,4.9005735937844135e-05,0.2338085327783559,39
8205,172755596107289,Shift Racing,company,4.682744088035589e-05,0.0,0.1777273302537493,12
8206,358668794158618,Deputado Fernando Ferro,politician,0.0006555841723249,9.632148305778706e-06,0.2207062521487156,55
8207,1643965502492591,Jeannette Auricht,politician,0.000140482322641,2.1929119078559467e-09,0.159755698704549,24
8208,10150140393470554,Die Kochprofis,tvshow,0.0005151018496839,0.0,0.1747282143801421,25
8209,247568251981744,Lidl Portugal,company,0.000796066494966,0.0,0.1435856471866313,45
8210,236424069799458,The Republic of Singapore Air Force,government,0.0007492390540856,0.0001003841924008,0.2440611320508782,31
8211,1085294454857252,Daniel Wesener,politician,4.682744088035589e-05,0.0,0.1971708626938231,24
8212,244178309111334,المشاء,tvshow,4.682744088035589e-05,0.0,0.1373486316484403,9
8213,169121369775655,X Factor Polska,tvshow,,,0.2031812345143146,14
8214,528968667192873,Jean Glavany,politician,9.365488176071178e-05,5.264280871868192e-07,0.1982232338203119,21
8215,149204481760810,Viação 1001,company,0.000140482322641,2.7356944938968524e-05,0.1858339743112589,55
8216,164343473415,"Veterans Benefits Administration (VBA), U.S. Department of Veterans Affairs",government,0.0066026691641301,0.0015813480471986,0.2696064314854811,30
8217,137412233027116,Antonio Decaro,politician,0.0002341372044017,5.188563094288532e-06,0.2090975925253822,40
8218,102171093196333,대한민국 관세청,government,0.0018262701943338,0.0001068242227098,0.2272787044436127,22
8219,344243725688371,Claudia Lücking-Michel,politician,0.0008428939358464,6.489871049022888e-06,0.2274397465356156,44
8220,322724507770422,Ambassade de France en Russie,government,0.0009365488176071,0.0001015771940664,0.2424546523798733,21
8221,133650406967,Scott Wiener,politician,0.0004214469679232,0.0001514012948287,0.2466572990537247,28
8222,203550842430,Mike Lee,politician,0.0005151018496839,0.0001941286594032,0.2005265506470325,43
8223,1862755217333823,Josef Oster,politician,4.682744088035589e-05,0.0,0.1861650123452698,44
8224,581054301953601,Martin Plíšek TOP 09,politician,0.000140482322641,0.0,0.1863410184110134,46
8225,809948162383434,MSNBC Live with José Díaz-Balart,tvshow,0.0005151018496839,3.3318361908508507e-06,0.2183109539262742,28
8226,151783608180300,Fulton County Schools,government,0.0002341372044017,6.157967170436968e-07,0.2325814899541441,34
8227,109119385787981,型男大主廚,tvshow,0.0002341372044017,1.8024659009558484e-05,0.1528836209242828,16
8228,269315009864973,Żywioł od Żywiec Zdrój,company,4.682744088035589e-05,0.0,0.1400216865667921,12
8229,154333637992017,ESET,company,0.0002341372044017,9.407419079792614e-05,0.1862282744730757,22
8230,73795264082,Kochie's Business Builders,tvshow,0.0004214469679232,0.0001157670407043,0.2116283012470331,39
8231,125892050789742,Movistar Uruguay,company,9.365488176071178e-05,9.248416531660158e-06,0.2141985547865545,33
8232,80889667158,III Corps and Fort Hood,government,0.0060875673144462,0.000114085905234,0.2618825613650667,30
8233,207608279359066,Disney World Brasil,company,0.0003277920861624,0.0001134724130757,0.2152966089514483,12
8234,888462061297243,Peace Corps Namibia,government,0.000140482322641,0.0,0.2125894107406426,28
8235,206057792888413,Benjamin Maranhão,politician,0.0001873097635214,3.82190911877501e-06,0.1999768596806636,55
8236,1526213637594718,Franck Proust,politician,0.0009365488176071,0.0001314728034359,0.2344305910584798,21
8237,404307626319458,Correios,company,0.0013579957855303,0.0003316977619471,0.2322857438230125,55
8238,1061816190525027,George Osborne,politician,0.0003746195270428,3.196320451259303e-06,0.1996765220791454,36
8239,1400663323490919,Eleonora Bechis,politician,0.0019667525169749,4.524996317598577e-05,0.1841585456810563,40
8240,17351204469,Scott Ludlam,politician,0.0011706860220088,2.3423629613204955e-05,0.2114769219185302,39
8241,1731781957148285,Ludwig Hartmann,politician,0.0006555841723249,2.897013058328374e-05,0.2101261561193667,24
8242,182842831756930,Patrimoine canadien,government,0.0014048232264106,0.0001141532947276,0.2218722227708107,58
8243,206135125270,Department of State -- Office of Global Women's Issues,government,0.0034184031842659,7.758344433822948e-05,0.2594303132468912,28
8244,400769423335049,Mendes Thame,politician,0.0002341372044017,1.0541857961787878e-06,0.1842053485054681,55
8245,504997576203914,Dunkin' Donuts,company,0.0006087567314446,0.0003423570024307,0.2259917122626327,12
8246,251242928235799,Volkswagen,company,0.0009365488176071,0.0007357895659462,0.210462720119895,25
8247,197207043759757,Klaus-Dieter Gröhler,politician,0.0006087567314446,6.865812636314413e-06,0.2262556893704434,44
8248,305704852872848,נציבות שוויון זכויות לאנשים עם מוגבלות,government,0.0003746195270428,5.0352874352084185e-05,0.2131379244925061,48
8249,142695092477589,Alex Campbell,politician,0.0017794427534535,0.000147221489365,0.2153647081376402,57
8250,103988579669452,Wyndham Vacation Rentals,company,9.365488176071178e-05,0.0,0.1854382793995064,50
8251,130397817036448,Embaixada da França no Brasil,government,0.0018262701943338,0.000567906259434,0.245869170332436,21
8252,213064118722212,Bay City Department of Public Safety,government,0.0004682744088035,8.47206869117099e-05,0.2426431680003455,30
8253,125751280950949,Microsoft,company,0.0011706860220088,0.0008405829717754,0.2387626718806452,14
8254,167623283292785,"India in Bangladesh (High Commission of India, Dhaka)",government,0.0011238585811285,0.000136378639926,0.2132856180052588,59
8255,1651554231738028,Vytenis Andriukaitis,politician,0.0022008897213767,2.76336906781824e-05,0.2476168435437123,46
8256,274938662553382,T.C. Kahire Büyükelçiliği / Turkish Embassy in Cairo,government,0.0001873097635214,8.088634370155923e-07,0.1784968104290628,17
8257,177526890164,Narendra Modi,politician,0.004354952001873,0.0068124247141516,0.2527787777877778,59
8258,167628236611253,Salomon,company,0.0008428939358464,0.0003264541532813,0.2131682557753427,12
8259,130740727013056,Mi Comisariato,company,4.682744088035589e-05,0.0,0.196801289294129,33
8260,734259410001604,Leah Remini: It's All Relative,tvshow,0.0009833762584874,0.0,0.2011710880912517,6
8261,140086229622,TSUM Department Store Moscow,company,0.000140482322641,1.7623122311006608e-07,0.1881227080158743,12
8262,278285719002823,City of Santa Fe Office of Emergency Management,government,0.0003277920861624,2.141337654317744e-07,0.2312362996428902,34
8263,118296271544009,Tripler Army Medical Center,government,0.0020604073987356,1.3090517035255894e-05,0.2477342389027321,30
8264,406912966090445,Nutella,company,0.0001873097635214,0.0001562175790008,0.1889707490202015,1
8265,62328461927,Design Squad Global,tvshow,0.0005151018496839,0.0002929431586143,0.2500306014577422,12
8266,195868187123408,KLM Peru,company,9.365488176071178e-05,0.0,0.2034885300537045,50
8267,110727412276945,L'OCCITANE en Provence,company,0.0022008897213767,3.877296178736677e-05,0.1967513134851138,47
8268,665462313475794,Lise Bech - Dansk Folkeparti,politician,0.000796066494966,0.0005805072055058,0.2344648391439096,42
8269,53823299292,Ana Pastor Julián,politician,9.365488176071178e-05,0.0,0.2140761066331294,46
8270,606990899371741,Cr Norm Wyndham,politician,0.000140482322641,0.0,0.2048185083225465,39
8271,175913025887969,Matthias Bartke,politician,0.0046827440880355,0.0002982250562469,0.2355167028290515,24
8272,267148025570,City Club,company,,,0.2471184725704984,52
8273,722568914472913,NVIDIA Japan,company,4.682744088035589e-05,0.0,0.1643203475233839,14
8274,161430068968,Burlington,company,0.0006087567314446,0.0001906940871451,0.2325116933647915,12
8275,171011109641961,Ana Perugini,politician,0.0003277920861624,9.896808146357072e-08,0.1959414678387051,55
8276,309290079117037,COCA-COLA Philippines,company,9.365488176071178e-05,9.264175645928236e-05,0.2063288000808088,28
8277,1627521694195438,Sean Fraser,politician,0.0011238585811285,1.1575675790757673e-06,0.2026918531749253,58
8278,1612729822306031,НАБУ,government,0.0001873097635214,7.05952279510421e-06,0.1954777978841871,19
8279,127780675314,The Young and the Restless,tvshow,0.0007492390540856,0.0004092954458773,0.2281348360239618,12
8280,1444303135792884,Huomenta Suomi,tvshow,0.000140482322641,9.264175645928232e-05,0.1578988053408292,39
8281,358091034278526,Consulado de la República Argentina en Belo Horizonte,government,9.365488176071178e-05,0.0,0.1909995834714677,57
8282,100654553390839,evian,company,,,0.2026388412907415,12
8283,578869318803194,Marie Callender's,company,9.365488176071178e-05,2.60035543440668e-07,0.1930144058551167,12
8284,274919635903786,Actimel,company,0.0001873097635214,1.4619412719039643e-09,0.1560065543721272,12
8285,343938391806,Leif Lahn Jensen,politician,0.0003277920861624,2.304453096169571e-06,0.2143681724943948,42
8286,252340458118912,Embassy of Canada to Austria,government,0.0037461952704284,0.0016669748714839,0.2683634713231254,58
8287,1439145026412289,Ригa.lv,government,4.682744088035589e-05,0.0,0.1646273555874681,46
8288,452691864870658,Jillian Skinner MP,politician,0.0010302036993678,2.397510930682653e-05,0.2187977758951437,39
8289,206678532710149,O Ses Türkiye,tvshow,,,0.182496751137102,53
8290,237787573018376,Ram Mohan Naidu Kinjarapu,politician,9.365488176071178e-05,0.0,0.1573294121765921,59
8291,62373912330,Daniel Hannan,politician,0.0003277920861624,0.0001015148121534,0.2145483017750914,46
8292,276626369175307,Erik Stohn,politician,0.0014048232264106,0.000390993987336,0.2198231162071731,24
8293,399896370959,"1/25 SBCT ""Arctic Wolves""",government,0.0016389604308124,7.589547051225283e-05,0.2418023524853911,30
8294,1470886956457744,Risk & Reward,tvshow,9.365488176071178e-05,1.9082139802642568e-05,0.2287293605065456,43
8295,487316251303698,Lafourche Parish Sheriff's Office,government,0.0007492390540856,3.2518661861195844e-05,0.2422690416630725,34
8296,422316724805400,Tribunal Regional Eleitoral do Paraná,government,4.682744088035589e-05,0.0,0.1619655870883101,55
8297,1535012763426594,花蓮縣衛生局,government,9.365488176071178e-05,2.4673891696886655e-07,0.1519469277898751,16
8298,9086721830,Congressman Adam Schiff,government,0.0003746195270428,1.5011864242225234e-05,0.2222760817521714,34
8299,405326618416,Parlament Europejski - Biuro w Polsce,government,0.0032310934207445,0.0008472262143322,0.2519821911202323,46
8300,150607851642594,Kansas City Missouri Police Department,government,0.0006087567314446,1.3929944683979676e-05,0.2182685395659692,34
8301,141113432694582,"Ministerul Apararii Nationale, Romania - www.mapn.ro",government,0.0024818543666588,0.0005270763929442,0.2528527379532309,19
8302,188183478204,Royal Navy,government,0.002903301334582,0.0019314971121032,0.2661257846736942,30
8303,528562313912122,Plusminus,tvshow,0.0003277920861624,5.303440629007698e-07,0.2033246461794621,24
8304,1582663341989691,Carla Qualtrough,politician,0.0011706860220088,5.667298018997893e-06,0.2080790494800107,58
8305,330778890297149,evian,company,0.0003277920861624,5.306588003625456e-05,0.2037671854028367,12
8306,474409562693441,Петро Порошенко,politician,0.0003746195270428,2.556885653256739e-05,0.1999537247154515,19
8307,149177918447427,Mts,company,0.0001873097635214,0.0003705363250704,0.1562702127511597,14
8308,309578829160263,Le magazine de la santé,tvshow,0.0002809646452821,9.098444587164143e-06,0.1781853940158129,21
8309,108533219187238,Palau Robert. Generalitat de Catalunya,government,0.0009833762584874,0.0009842108321749,0.23077555128745,35
8310,359687864111179,BBC Doctors,tvshow,9.365488176071178e-05,0.0,0.179701683528612,12
8311,110119682334549,MADE.COM,company,0.000140482322641,2.3468702436823924e-05,0.2062511474205985,12
8312,113447162044250,Israel in Switzerland,government,0.0016857878716928,5.3398610265100185e-05,0.2357935167014723,48
8313,1688766234713949,Karin Maag,politician,0.0004214469679232,5.363802309379112e-07,0.2050689982476635,44
8314,434836739940191,HotelsCombined.com,company,0.0001873097635214,0.0001857635173845,0.1803131344744846,50
8315,261561737056,RTP - Festival da Canção,tvshow,0.000140482322641,0.0,0.2037542507367943,50
8316,284232146786,CERDEC,government,0.0035120580660266,1.594644832430655e-05,0.2602054405855172,30
8317,57796026212,Room Raiders,tvshow,0.000140482322641,9.264175645928232e-05,0.1510683502090981,49
8318,190036481105772,Pierre-Alain Muet,politician,9.365488176071178e-05,1.1209199546675023e-06,0.2086122536139712,21
8319,506849942658927,Jonathan Edwards - Plaid Cymru,politician,0.0002341372044017,4.561490018415557e-06,0.1657152550373189,36
8320,500288539998867,Guten Morgen Deutschland,tvshow,0.000140482322641,0.0001852791270947,0.1626656048649822,8
8321,106897436008311,L'OCCITANE en Provence,company,0.0010770311402481,0.0001051563155062,0.1899050854906733,47
8322,558945014144891,Albert Weiler,politician,0.0001873097635214,3.972678159210729e-07,0.2025949903521901,44
8323,195012353875846,MasterChef Romania,tvshow,0.000140482322641,0.0,0.1778103113995172,46
8324,649066905134402,Anthony Housefather,politician,0.0013579957855303,4.026388764916836e-05,0.2182155447861936,58
8325,288878190479,The Insider,tvshow,0.0016389604308124,0.000973323515115,0.2409182535597872,12
8326,96017080213,Soundcrash,company,0.000140482322641,5.811180510140956e-06,0.2128149270695207,22
8327,894496970596247,"India in Kenya (High Commission of India, Nairobi)",government,0.0030906110981034,0.0002412496981588,0.2207886643017874,59
8328,145437958954905,Simona Bonafè,politician,0.0003746195270428,1.957537639653913e-06,0.2165749371066151,40
8329,324716950937499,Secretaria de Governo,government,0.0027159915710606,0.0001618763351193,0.2385573380615159,55
8330,326217430818720,Osmar Almeida Junior,politician,0.0003746195270428,1.9196637522303885e-06,0.2025639407516926,55
8331,248686321819555,Opet,company,4.682744088035589e-05,0.0,0.1508837196808939,25
8332,136617136381867,HDFC Bank,company,4.682744088035589e-05,0.0,0.182146128715841,59
8333,426735034064813,Parlament Europejski - Biuro we Wrocławiu,government,0.0017326153125731,0.0001358863150161,0.2398637829066763,46
8334,172179879508637,Café Olé,company,0.0001873097635214,6.3998046253464e-05,0.1529335692894092,52
8335,481036608649886,Bernd Lange,politician,0.0033247483025052,0.0010205754827179,0.2597362063185638,24
8336,130730890321850,Israel en Panamá,government,0.0019199250760945,0.0014459236390798,0.2621606169857771,48
8337,38926442427,bol.com,company,9.365488176071178e-05,9.616240971239444e-06,0.1975366166722346,14
8338,164941823534410,THW Karlsruhe,government,4.682744088035589e-05,0.0,0.1936598777828534,24
8339,116079898419135,Talabat,company,0.0003277920861624,0.0002708562810894,0.2040873790817021,50
8340,149303943114,Viva Towels,company,0.0001873097635214,5.556654963346405e-05,0.208953697073402,12
8341,138286416203767,AXA Winterthur,company,4.682744088035589e-05,0.0,0.1779652290998376,12
8342,119033551544277,Cllr Cahal Burke,politician,0.0004214469679232,0.0001788042512007,0.2107786116322701,36
8343,128731013865434,AbeBooks.it,company,0.0002341372044017,0.00046312106582,0.1712889552967006,4
8344,153057444782045,マツダ/Mazda Japan,company,9.365488176071178e-05,7.533476100740524e-05,0.1788420516412493,50
8345,285100957669,საქართველოს ცენტრალური საარჩევნო კომისია / CEC of Georgia,government,9.365488176071178e-05,9.516967180326544e-05,0.2162164762940367,59
8346,592492057550822,DVD Netflix,company,0.000140482322641,1.2742930067234457e-05,0.1968168041905362,12
8347,328018270709073,Michael Ludwig,politician,0.0005619292905642,2.1315965130736288e-05,0.200369187964829,46
8348,101773823336428,Rüdiger Kruse,politician,0.0050573636150784,0.0011756482818012,0.2437460675619969,44
8349,225978397450221,Allianz Hungária,company,4.682744088035589e-05,0.0,0.1605192281589118,59
8350,550112551788526,Iain Stewart MP,politician,4.682744088035589e-05,0.0,0.1906349691169483,36
8351,104493292916735,Sigmar Gabriel,politician,0.0067899789276516,0.000852997996642,0.2410578264134749,24
8352,159569844068349,Мтел,company,0.0001873097635214,0.0003140171101251,0.1754307888100313,14
8353,188233697878024,Chris Jansing,tvshow,0.0010302036993678,0.0003496206584192,0.2535031703409526,28
8354,1388239791415306,Bob Blackman MP,politician,0.000140482322641,8.096721615532142e-07,0.1943449755219956,36
8355,506572872769554,Belgium in Czech Republic - Embassy of Belgium in Prague,government,0.0009365488176071,1.1036951289163994e-05,0.2360461818067213,46
8356,169197219942403,Centre for e-Governance,government,0.0002341372044017,9.264175645928232e-05,0.181178235066443,59
8357,171047642947607,Microsoft Education,company,0.0005619292905642,4.910362155357217e-05,0.2307921442951641,14
8358,266491676876824,The Voice Kids,tvshow,9.365488176071178e-05,0.0,0.1825412299943131,53
8359,131559313586863,Morten Bødskov,politician,0.0005619292905642,1.1096611869108488e-05,0.2114749315287673,42
8360,73447399452,Representació de la Comissió Europea a Barcelona,government,0.0023413720440177,1.3482218573750712e-05,0.2508820902188477,46
8361,241485455899312,Swiss Cooperation in Mongolia,government,0.0004214469679232,1.370960305754644e-05,0.2197844119258158,50
8362,669358079905798,ENERGY STAR au Canada,government,0.0007492390540856,0.0003039752320736,0.2385902690763905,34
8363,134402246598695,黎敬瑋 Lai King Wai,politician,0.0005151018496839,0.0011794760127922,0.1982739602728484,16
8364,98337972266,Occupation Double,tvshow,,,0.1791872019394867,5
8365,216587098546219,"India in South Africa (Consulate General of India, Johannesburg)",government,0.0001873097635214,0.0,0.2045909819347319,59
8366,1418207248408622,Connecticut State Police,government,0.000140482322641,1.6797260357974845e-07,0.2090995384157236,34
8367,252838241394735,US National Weather Service Albany NY,government,0.0023881994848981,1.3576358819235048e-05,0.2306002853125609,34
8368,238957856579633,ASUS Republic of Gamers,company,4.682744088035589e-05,0.0,0.1993381713657091,14
8369,108096409213098,RTL Boulevard,tvshow,0.0002341372044017,0.0002158161326459,0.179767819568122,12
8370,182385655134901,Sonic Automotive,company,,,0.2177038824133554,25
8371,103911843073057,Lazada,company,0.0003277920861624,0.0002778989544349,0.1980589884173968,50
8372,123434864414732,Rebecca White MP,politician,0.0005151018496839,2.2415451926513807e-06,0.2132835934237004,39
8373,732713603447479,John Erskine for the Highlands and Islands,politician,0.000140482322641,1.77866461590165e-06,0.1716488032940925,36
8374,234719636709452,Andreas Bühl,politician,0.0003746195270428,2.578551407928661e-06,0.2096340803493123,44
8375,523140377699682,Menschen hautnah,tvshow,0.0002341372044017,2.62399981784639e-07,0.2066095943945343,24
8376,647435608744018,Embajada de la República Argentina en Cuba,government,0.0002341372044017,8.089884684893742e-08,0.1970256311326628,57
8377,511456065577045,Niki Scherak,politician,0.0002341372044017,2.250158930264605e-06,0.2063648052902277,46
8378,311761815560279,Orange,company,0.0001873097635214,6.177944523880068e-05,0.154260723897402,14
8379,550026751729752,José Nunes,politician,4.682744088035589e-05,0.0,0.1797160567886422,55
8380,95093284956,Syracuse Army Recruiting Battalion,government,0.0005151018496839,2.6285552331708924e-07,0.2327573704601487,30
8381,96637444189,Embajada Estados Unidos en México,government,0.0026223366892999,0.000951183252872,0.260621947966084,28
8382,132364993978468,Andreas Steenberg,politician,0.0003746195270428,5.228774876857797e-07,0.2090722992463013,42
8383,229018323804261,Leverkusen.de,government,4.682744088035589e-05,0.0,0.198268711504862,24
8384,327233507345,AirAsia,company,0.0005151018496839,1.044232619982452e-06,0.1941451444272593,50
8385,1421865434701929,Embassy of Denmark in Russia,government,0.0004214469679232,4.3762664616527695e-06,0.2083144046504297,46
8386,79297863789,Margarita Zavala,politician,0.0004682744088035,3.6595858155127184e-05,0.2112800549145721,52
8387,71189598227,Embajada de Estados Unidos en Costa Rica,government,0.0020604073987356,0.0006812453683107,0.270258242220859,28
8388,320458394787958,Adilton Sachetti,politician,0.0001873097635214,6.07959333276541e-07,0.2009426031587043,55
8389,556009751142521,"U.S. Army Aviation, Missile, Research, Development and Engineering Center",government,0.0023881994848981,3.277116958001218e-05,0.2535775550740339,30
8390,357349079743,Pnina Tornai,company,0.0001873097635214,4.767444238562759e-05,0.2011674858764649,12
8391,145597802176636,NESTEA,company,0.000140482322641,0.0002161419563393,0.1925925291001662,60
8392,374999635943550,Iurie Leancă,politician,0.0017326153125731,0.0007589183964114,0.2678931241281461,46
8393,1450671795167362,Deichmann Portugal,company,0.000140482322641,1.4253927401063655e-09,0.1465888999797754,53
8394,207144502648963,US National Weather Service Indianapolis Indiana,government,0.0011238585811285,5.052140131805462e-07,0.2263103823375367,34
8395,461589273918145,Julie Owens MP,politician,0.0020135799578553,2.417804108913949e-05,0.2369622762890077,39
8396,109433969074313,Joan of Arc Beans,company,0.0013111683446499,2.5174895465894777e-05,0.2178389645644481,12
8397,1535905169760396,Wilhelm Korth,politician,0.0001873097635214,4.631868531773332e-05,0.2139171331733881,44
8398,364352940302477,Naturalizer Ecuador,company,9.365488176071178e-05,0.0,0.1582669456008001,12
8399,718049171628176,Humboldt County DHHS,government,4.682744088035589e-05,0.0,0.1765944905096868,34
8400,139489762782508,Euroopan komissio Suomessa - Europeiska kommissionen i Finland,government,0.0029501287754624,2.781143928604359e-05,0.2489639889196676,46
8401,14658017449,Secret Story,tvshow,0.0002809646452821,3.7348679085906325e-05,0.171064652678381,21
8402,190429904330908,Fort Leonard Wood Army Community Service (ACS),government,0.0007492390540856,4.734650173375372e-07,0.2305198469288301,30
8403,224122457776291,Sage,company,0.0001873097635214,2.40428914728591e-05,0.2021939060165938,12
8404,1572420376354983,Pacho Santos,politician,4.682744088035589e-05,0.0,0.1839354273598729,33
8405,1508789912690856,Maja Panduro,politician,0.0012175134628892,0.0001555969083191,0.2185232732294645,42
8406,130294190357191,Sunbeam Australia,company,,,0.1936214949244265,39
8407,19129786540,David Lammy,politician,4.682744088035589e-05,0.0,0.1692516289405295,36
8408,274769609646258,Will & Grace,tvshow,4.682744088035589e-05,0.0,0.17460058435907,12
8409,149180381814963,Toshiba Innovation,company,,,0.240248492365596,14
8410,72919441588,KFC,company,4.682744088035589e-05,0.0,0.164704588769975,12
8411,16953729211,Amy Adams,politician,0.0009365488176071,2.556595045101015e-06,0.200292384628413,2
8412,1895940400636093,"Katharina Dröge, MdB",politician,0.0001873097635214,1.754329526284757e-09,0.1851525289648466,24
8413,1418578908385312,Penny Sharpe MLC,politician,0.0009833762584874,1.7928608172958837e-05,0.2233277010237551,39
8414,125284564164802,Totalplay,company,0.0001873097635214,4.185724187787164e-05,0.2077423768930638,52
8415,111448765587651,A Co 3-227 Werewolves,government,0.0001873097635214,0.0,0.2346092803742221,30
8416,1054880217862177,Jornal da EPTV e Bom Dia Cidade - Central,tvshow,9.365488176071178e-05,0.0,0.1622779141990466,55
